customerid,creditscore,balance,estimatedsalary
15685805,673,0.0,98618.79
15627971,504,206663.75,16281.94
15783025,723,94661.53,121239.65
15726289,645,174400.36,42669.37
15802118,664,123428.69,164924.11
15607990,760,175735.5,157337.29
15695932,766,78381.13,153831.6
15812279,634,115345.86,168781.8
15687558,640,118613.34,168469.65
15729065,784,109960.06,170829.87
15698902,547,142703.4,86207.49
15570192,608,121729.42,61164.45
15809265,547,0.0,133287.73
15745201,612,139496.35,77128.23
15580623,573,0.0,77660.03
15578156,615,138521.83,56897.1
15631063,710,0.0,72945.32
15692577,674,83727.68,45418.12
15810910,702,0.0,158527.45
15723217,616,0.0,111312.96
15733111,688,124179.3,138759.15
15610727,605,128829.25,190588.59
15792720,676,171490.78,79099.64
15723153,708,0.0,138613.21
15802823,745,0.0,194230.82
15756118,661,0.0,110252.53
15684934,726,0.0,106117.3
15776936,475,160818.08,169642.13
15729087,751,156367.6,116179.92
15786463,645,121669.93,91.75
15717498,775,133970.22,187839.9
15718406,540,0.0,121098.65
15799468,591,96127.27,30972.06
15626383,596,121907.97,30314.04
15597385,573,0.0,14479.29
15570271,577,0.0,196395.25
15690330,830,77701.64,19512.38
15680611,663,0.0,72318.77
15810227,421,0.0,96615.23
15807194,718,113922.44,30772.22
15712199,655,183997.7,161217.18
15694995,712,0.0,66795.78
15723400,663,0.0,123969.64
15654772,640,89799.46,13783.77
15574743,577,0.0,168924.41
15807593,546,85660.96,134778.01
15686718,802,115569.21,119782.89
15695299,590,81828.22,52167.97
15722701,594,132694.73,167689.56
15799635,577,108867.0,140800.66
15742323,541,0.0,19823.02
15658435,781,0.0,72969.9
15586029,806,96152.68,143711.02
15772337,723,153855.52,180862.26
15807555,535,0.0,125658.28
15603378,768,141334.95,125870.5
15792862,653,104584.11,15126.32
15657349,803,98173.02,22457.25
15777614,545,0.0,82614.89
15653952,581,135157.05,32919.42
15724336,513,171601.27,126223.84
15689594,731,179539.2,112010.02
15801920,727,80615.46,180962.32
15653347,560,0.0,128882.66
15749951,766,126285.73,177614.17
15648178,630,137964.51,174570.55
15738662,652,159434.03,178373.93
15640855,729,113574.61,103396.08
15584288,629,0.0,59129.72
15760988,667,124573.33,683.37
15569624,671,105864.6,145567.34
15597949,768,104552.61,48137.08
15604551,732,0.0,90876.95
15617476,546,0.0,198543.09
15645323,630,0.0,106202.07
15793311,765,119492.88,166896.01
15764153,704,130499.09,74804.36
15802560,470,140576.11,116971.05
15728608,688,91025.58,163783.0
15770474,685,0.0,70221.13
15724444,567,125877.65,107841.77
15753110,720,45752.78,79623.28
15711521,609,121778.71,138399.67
15632816,521,127948.57,182765.14
15693637,556,0.0,186648.19
15725509,662,115286.68,149587.92
15684645,704,62078.21,129050.67
15692235,750,0.0,47764.99
15777459,619,175406.13,172792.43
15656937,468,131643.25,64436.16
15610643,435,151739.65,167461.5
15777315,529,93616.35,98348.66
15611058,702,138597.54,41536.59
15630413,608,0.0,72462.25
15635942,576,0.0,112465.19
15648858,666,85225.21,64511.44
15810732,730,148749.29,91830.75
15705448,647,130013.12,190806.36
15730488,516,0.0,112311.15
15620443,711,0.0,72276.24
15741078,736,111729.47,84920.49
15753161,768,180169.44,17348.56
15711396,427,0.0,82870.75
15593499,686,0.0,32080.69
15579189,690,0.0,120512.08
15743545,647,0.0,179032.68
15791316,714,0.0,95623.28
15608246,736,103914.17,110035.88
15676526,608,88772.87,168822.01
15813911,809,0.0,77705.75
15630195,745,131184.67,49815.62
15736250,781,117810.79,65632.33
15671334,527,0.0,169361.89
15574169,595,92466.21,4721.3
15718839,850,102741.15,23974.85
15762331,569,178755.84,199929.17
15606901,728,0.0,40023.7
15713559,473,146602.25,72946.95
15768881,738,0.0,170421.13
15743075,659,0.0,58879.11
15660980,597,115702.67,25059.05
15810942,445,137655.31,29909.84
15728362,671,0.0,158043.11
15683339,656,59877.33,14032.62
15685476,658,100082.14,49809.88
15663650,698,107304.39,28806.32
15617434,655,0.0,90490.33
15622470,772,96032.22,75825.57
15703682,681,0.0,158336.36
15727391,688,144553.5,143454.95
15711062,633,86172.81,117279.49
15567339,735,0.0,114283.33
15760662,521,87212.8,994.86
15605737,541,0.0,124795.84
15692977,612,130700.92,77592.8
15672082,562,0.0,105986.01
15600280,703,0.0,33606.52
15804052,710,0.0,134188.11
15576065,731,171325.98,159718.27
15796838,703,92930.92,85148.78
15693526,618,0.0,119059.13
15748595,689,77556.79,122998.26
15679029,718,102874.28,117841.06
15753639,608,146093.39,160593.41
15604138,749,0.0,174189.04
15666095,753,79811.72,68260.27
15643487,630,105473.74,58854.88
15764033,693,121927.92,87994.95
15747288,838,61671.19,150659.35
15790599,756,149363.12,109098.39
15737705,775,152309.37,104112.0
15737194,635,0.0,122949.71
15726776,705,111629.29,21807.16
15804357,481,0.0,32319.93
15664432,727,96296.78,190457.87
15688984,595,95830.43,177738.98
15583026,535,135919.33,80425.65
15771668,578,185966.64,9445.42
15779904,597,0.0,174825.57
15784323,449,0.0,175743.92
15756277,850,92244.83,54949.73
15663312,494,112727.06,183752.91
15793197,676,100359.54,46038.28
15731463,818,105301.5,78941.59
15621768,712,112994.65,198398.68
15691323,672,89025.88,188892.19
15781326,636,95478.17,169286.74
15595640,698,0.0,145004.39
15814331,597,119127.46,55809.92
15602030,717,128206.79,54272.12
15747974,614,0.0,192440.54
15611315,708,71433.08,103697.57
15636977,507,118214.32,119110.03
15690337,581,102258.11,194681.6
15680666,579,151963.26,158948.63
15679551,504,163764.84,165122.55
15778915,737,128551.36,189402.71
15568849,540,118158.74,158027.57
15747762,609,118520.41,3815.48
15753679,778,0.0,162809.2
15750049,621,163823.37,89519.47
15606097,665,104469.58,25165.36
15802368,608,0.0,126012.57
15767488,680,0.0,20109.21
15669946,663,141726.88,58257.23
15612103,627,137852.96,172269.21
15645353,607,0.0,29818.2
15650018,681,154100.3,114659.81
15659002,766,0.0,147184.74
15616028,694,0.0,15039.41
15660475,411,0.0,76621.49
15652615,742,140004.96,92985.78
15653572,673,127132.96,6009.27
15628059,529,0.0,191370.97
15703413,519,125328.56,188225.67
15610433,573,0.0,11743.89
15770548,453,139986.65,136846.75
15645637,798,119787.76,164248.33
15590888,693,107556.06,154631.35
15568326,637,0.0,149665.65
15655368,672,0.0,91574.92
15665579,597,142705.95,127233.39
15676091,543,0.0,56650.47
15716984,695,0.0,84644.76
15715078,584,161613.94,148238.16
15569452,652,116353.2,193502.9
15628863,601,60013.81,38020.05
15778192,628,0.0,176750.81
15793723,607,144272.07,176580.63
15798943,646,0.0,133059.15
15764708,572,117696.67,100843.82
15791040,801,79954.61,30484.19
15631512,597,149989.39,42330.58
15640106,613,124339.9,193309.58
15710315,529,135759.4,112813.79
15771535,794,0.0,68008.85
15611947,557,83074.0,132673.22
15670266,499,141792.61,22001.91
15609083,544,0.0,100200.4
15567923,739,0.0,122604.44
15788183,458,106870.12,100564.37
15735782,528,120962.59,5419.31
15774401,773,0.0,123587.83
15737971,646,0.0,13935.32
15758750,564,110527.17,87060.77
15611767,624,133723.43,4859.59
15643770,682,112670.48,21085.17
15744717,726,0.0,26733.86
15570681,560,116084.32,89734.7
15792650,382,0.0,179540.73
15605531,457,0.0,173219.09
15605339,673,0.0,37411.35
15672216,584,82441.75,80852.11
15812893,629,0.0,43174.49
15624180,584,134171.8,70927.11
15701364,724,0.0,54265.55
15762588,644,0.0,41872.17
15806318,676,124442.38,15068.53
15712596,499,0.0,25950.49
15600399,598,0.0,197727.14
15576216,655,108862.76,79555.08
15620750,559,141099.43,15607.27
15623489,543,128843.67,134612.48
15667944,679,86843.61,159830.58
15584928,594,120074.97,162961.79
15779913,586,130231.8,192427.16
15644977,776,0.0,92647.94
15749679,699,109724.38,180022.39
15629010,847,111743.43,183584.14
15768465,582,121309.17,28750.67
15767781,648,82697.28,74846.67
15635364,618,44301.43,89729.3
15722004,543,138317.94,61843.73
15766044,642,120688.61,24770.22
15586680,462,176913.52,80587.27
15635388,640,89047.14,116286.25
15655175,740,114318.78,129333.69
15639133,773,0.0,129372.94
15799653,583,94753.55,18149.03
15723872,589,0.0,168369.37
15775627,509,0.0,67431.28
15630704,612,106520.73,177092.16
15815534,505,134006.39,93736.69
15697249,546,132837.7,131647.31
15681316,681,120549.29,175722.31
15682523,762,139432.55,85606.83
15650244,786,80895.44,64945.57
15648638,629,0.0,190347.72
15795747,787,171646.76,100791.36
15607330,713,109121.71,167873.49
15624013,541,109844.81,25289.23
15800805,451,140931.82,20388.77
15667321,644,0.0,145089.64
15601116,686,0.0,179093.26
15622033,847,101543.51,16025.17
15758451,765,102708.77,9087.81
15688689,678,149000.91,21472.42
15652674,539,83459.86,146752.67
15806327,800,75893.11,132562.23
15649618,799,167395.6,139537.43
15677117,629,0.0,133672.61
15751445,734,71283.09,38984.37
15749669,542,0.0,115217.59
15656351,414,0.0,93844.82
15667438,675,104016.88,22068.83
15682273,683,127616.56,123846.07
15580912,748,154737.88,172638.13
15785183,596,0.0,1591.19
15705383,642,125476.31,91775.51
15712903,499,176511.08,153920.22
15774285,649,110783.28,71420.16
15583138,739,141642.92,172149.76
15740160,616,0.0,54706.75
15793425,560,0.0,183358.21
15749265,427,75681.52,57098.0
15623989,435,0.0,156910.46
15604832,633,0.0,130224.73
15584580,443,161111.45,13946.66
15573854,727,0.0,38652.96
15614847,674,72494.69,140041.78
15679966,661,133964.3,166187.1
15799435,619,0.0,139919.38
15752186,562,0.0,28137.03
15705544,633,157201.48,50368.63
15713632,551,95679.29,94978.1
15586523,720,106230.92,69903.93
15609176,688,0.0,177607.77
15769308,635,81231.85,196731.08
15676810,561,81480.27,65234.6
15634591,850,73059.38,186281.0
15679804,636,117559.05,111573.3
15677764,461,186445.31,196767.83
15571917,771,137657.71,72985.61
15574608,713,133889.35,143265.65
15740868,658,134562.8,159268.67
15702442,586,100781.75,54448.41
15699797,737,174356.13,31928.5
15648047,742,190125.43,21793.59
15766826,824,146266.0,21903.62
15591628,701,164046.1,49405.93
15583857,623,123536.52,154908.52
15752534,744,0.0,182867.84
15741403,698,171848.38,16957.45
15783589,616,0.0,93717.55
15598046,662,139562.05,61636.22
15643330,594,0.0,95864.5
15680405,685,168001.34,167400.29
15728683,742,0.0,131534.96
15621644,678,123356.63,92934.41
15733032,651,0.0,119808.64
15608381,585,125845.66,9439.31
15658946,579,45408.85,18732.91
15757912,722,125977.81,160162.42
15645371,613,147262.11,53630.9
15653110,694,133767.19,36405.21
15766355,550,108806.96,61446.92
15585249,741,106036.52,194686.78
15611786,668,0.0,134483.07
15575486,529,0.0,37769.98
15780215,636,0.0,2382.61
15686099,563,82182.1,106826.92
15739042,767,0.0,39511.61
15815316,644,76817.0,196371.13
15778489,780,142550.25,122506.78
15786389,635,0.0,61994.2
15601787,641,103711.56,192464.21
15624715,593,0.0,5194.95
15763093,540,128369.75,198256.15
15572073,663,0.0,62634.94
15780256,630,0.0,114006.35
15659305,605,166133.28,107994.99
15638882,710,148214.36,48571.14
15714680,755,121206.96,76016.49
15777217,641,0.0,180808.39
15739123,737,127552.85,4225.11
15594450,695,159458.53,135841.35
15797751,466,102085.72,183536.24
15691543,558,142537.18,88791.83
15722845,665,182781.74,63732.9
15605804,737,0.0,1364.54
15702061,654,0.0,149184.15
15694321,619,0.0,53394.12
15798749,845,152063.59,97910.06
15720050,727,110997.76,101433.76
15758048,582,148942.0,116944.3
15805681,716,0.0,113267.48
15802809,660,84438.57,181449.51
15807239,664,93920.47,179913.98
15749093,801,158713.08,98586.14
15689344,615,0.0,120321.09
15606076,718,123204.88,100538.8
15610090,667,72945.29,98931.5
15693926,670,178742.71,194493.57
15791501,590,0.0,143628.31
15621870,739,0.0,167030.51
15734711,373,0.0,77786.37
15814405,418,0.0,81014.5
15729359,837,0.0,41866.26
15606944,645,140121.17,11302.7
15671934,552,132906.88,149384.43
15641773,580,179334.83,169303.65
15701972,684,137179.39,37264.11
15749114,634,0.0,19515.48
15780362,607,119960.29,103068.22
15753229,802,127414.55,134459.12
15656009,736,0.0,70496.66
15785024,629,137409.19,175877.7
15670492,737,0.0,106390.01
15795458,718,0.0,52138.49
15732438,561,0.0,18522.91
15781987,641,112494.99,32231.6
15775826,677,78133.15,174225.88
15807457,641,0.0,102021.39
15632538,658,145553.07,31484.76
15641389,659,123593.22,82469.06
15657306,567,0.0,110900.43
15709447,584,146286.22,105105.35
15762682,709,111827.27,12674.68
15626042,690,0.0,93255.85
15597109,627,94416.78,145299.5
15756148,765,91549.78,47139.44
15665634,645,59568.57,167723.25
15739997,716,94464.81,185900.88
15686242,771,0.0,85876.67
15759244,687,95368.14,1787.85
15672027,717,102185.42,23231.93
15594576,524,144875.71,187740.04
15707138,679,0.0,100060.54
15756954,538,0.0,80130.54
15619130,752,113291.05,132467.54
15639665,846,0.0,96202.44
15571065,532,0.0,94977.3
15686060,670,111677.88,178827.3
15615753,597,131101.04,192852.67
15800961,627,76101.81,177238.35
15763065,700,0.0,199753.97
15672467,766,92510.9,66193.61
15752915,488,0.0,181270.84
15744695,694,77652.4,25407.59
15584897,639,98360.03,20973.8
15601857,705,115518.07,76544.9
15674156,810,27288.43,110509.9
15695465,638,0.0,164247.51
15792232,595,0.0,105149.8
15807900,575,0.0,55868.97
15743760,850,131996.66,178747.43
15652835,419,121580.42,134720.51
15767818,640,132436.34,978.66
15591150,570,0.0,183387.12
15734659,640,107978.4,155876.06
15796115,689,78119.59,119259.34
15724648,725,98684.15,133720.57
15737732,751,0.0,170634.49
15632280,544,0.0,125692.07
15750407,768,129264.05,19150.14
15795370,648,131753.41,86894.67
15656829,577,0.0,57975.8
15643794,639,0.0,82938.99
15798605,686,57422.62,79189.4
15637324,657,0.0,5177.62
15589589,613,144094.2,44510.26
15778936,701,147510.34,190611.92
15757385,578,161592.76,177834.79
15666200,689,0.0,119446.64
15683977,687,0.0,50267.69
15675518,499,75225.53,144849.1
15584812,693,0.0,81901.6
15752984,737,87542.89,42576.86
15577913,651,144581.96,87609.5
15591980,753,122568.05,82820.85
15598948,523,172231.93,155144.12
15574142,458,171932.26,9578.24
15582903,643,0.0,170392.59
15733229,638,0.0,3946.29
15635752,685,111798.06,102184.66
15771000,684,0.0,75609.84
15804864,670,79336.61,26170.08
15641175,701,120916.52,144727.45
15692226,705,142905.51,58134.97
15584156,593,0.0,94620.0
15702656,651,96834.78,108764.69
15606552,741,105261.76,149503.54
15687001,596,123544.0,120314.75
15781903,581,127913.71,44205.95
15731951,689,95328.6,6129.61
15580953,544,73218.89,126796.69
15810390,718,0.0,27509.52
15628274,583,149995.72,42143.55
15615444,663,123674.28,87985.2
15784010,666,124125.26,81884.8
15571586,524,159035.45,2705.31
15748616,599,0.0,30546.4
15769402,667,156811.74,149402.59
15739248,727,0.0,118429.02
15603481,689,0.0,58442.25
15723604,639,150555.83,30414.17
15797822,678,109137.12,58814.41
15665064,523,158351.02,155304.53
15640580,650,0.0,187943.6
15581089,744,0.0,43036.6
15728605,697,0.0,26543.28
15737385,800,0.0,171928.04
15714789,664,0.0,35611.35
15786035,740,0.0,19047.23
15815259,835,0.0,39820.13
15592716,559,0.0,129013.59
15734850,676,82729.49,113810.12
15638047,613,142765.24,34749.65
15674573,713,121172.97,56268.98
15694859,751,132932.14,46630.47
15776404,523,123374.46,124906.59
15579345,775,161371.5,134869.93
15690733,608,0.0,36697.48
15631481,673,79563.36,172200.91
15620988,616,0.0,137136.46
15571529,650,138232.24,57594.78
15592104,655,0.0,36548.0
15651900,782,81571.05,182960.46
15596212,781,0.0,42117.9
15710687,593,95927.04,199478.05
15613787,505,116932.59,91092.84
15599211,707,0.0,14090.4
15675983,692,79551.12,178267.07
15622370,813,116416.94,85808.22
15656319,850,88141.1,109659.12
15605130,753,177729.13,161642.08
15672574,850,0.0,3830.59
15659355,671,123912.78,146636.44
15777907,791,0.0,144413.92
15655171,624,0.0,65801.44
15619674,649,108306.44,192486.24
15775192,732,102962.62,120852.85
15617657,664,103502.22,146191.82
15688951,789,119654.44,148412.24
15763460,680,183768.47,164119.35
15756992,701,0.0,163457.55
15617454,684,0.0,144978.47
15701932,586,140900.97,67288.89
15700813,522,94049.92,103269.0
15645600,739,98926.4,106969.98
15634146,835,142872.36,117632.63
15686743,790,46057.96,189777.66
15698792,671,119769.77,66032.65
15591724,560,143244.97,98661.27
15571281,651,79562.98,74687.37
15661380,682,0.0,149604.18
15728885,808,0.0,79888.78
15618950,644,96659.64,138775.69
15609804,688,0.0,154695.57
15735849,617,165947.99,168834.38
15652948,738,92676.3,105817.63
15618155,663,83195.12,48682.1
15566378,515,129387.94,147955.91
15565879,845,0.0,56185.98
15792922,639,130233.14,81861.1
15770567,557,123502.53,69826.8
15738042,543,140894.06,118059.19
15714920,585,163867.86,112333.22
15782121,610,0.0,14546.76
15673180,727,93816.7,126172.11
15660636,540,0.0,3560.0
15664504,418,0.0,88878.15
15790322,660,114668.89,84605.0
15739847,850,146756.68,78268.61
15699415,618,150213.71,120668.46
15665521,642,111183.53,10063.75
15682868,850,99816.46,163989.66
15584462,739,0.0,60584.33
15661708,508,0.0,94170.84
15584452,667,0.0,167181.77
15717010,741,0.0,38914.51
15643828,592,0.0,91196.67
15733361,651,86714.06,85869.89
15795488,773,0.0,57337.79
15581551,850,132838.07,175347.28
15632051,550,128707.31,63092.65
15780409,783,0.0,109742.55
15572767,777,0.0,124489.88
15590337,659,123192.12,56971.41
15634551,727,115248.11,130752.01
15669290,603,59360.77,191457.06
15621140,644,0.0,96442.86
15613518,647,112668.7,122584.29
15728043,648,138503.51,57215.85
15570073,721,0.0,195940.96
15777033,524,0.0,105448.74
15682454,626,0.0,37870.29
15758513,569,0.0,52534.81
15772604,578,157267.95,141533.19
15721715,769,133871.05,50568.02
15688563,694,141989.27,26116.82
15772009,664,0.0,152054.33
15809585,646,0.0,1528.4
15593778,779,46388.16,127939.26
15655360,782,148666.99,2605.65
15780909,769,115101.5,57841.89
15757310,655,148363.38,186995.17
15801411,623,0.0,5549.11
15761706,705,144102.32,11682.36
15658409,686,128876.71,106939.34
15810010,678,118448.15,53172.02
15627027,738,0.0,114388.98
15624374,703,0.0,2151.17
15720083,554,0.0,183492.9
15752294,582,135979.01,76582.95
15743193,644,117271.8,104217.96
15696733,724,0.0,8982.75
15677522,593,0.0,9984.4
15643523,710,0.0,19500.1
15624936,631,129205.49,79146.36
15716085,739,0.0,191694.77
15641688,644,0.0,59645.24
15796834,652,104015.54,55207.88
15720123,554,0.0,166177.3
15604732,483,0.0,136356.97
15723484,669,103873.39,148611.52
15807120,841,112383.03,85516.37
15810891,662,117731.79,55120.79
15640407,821,135827.33,131778.58
15778838,783,114135.17,153269.98
15709256,850,0.0,164864.67
15742285,559,118756.62,20367.68
15729019,602,98382.72,39542.0
15608588,563,100520.92,19412.8
15610557,695,79858.13,127977.66
15786418,546,0.0,20508.85
15653050,719,95052.29,176244.87
15744914,539,177728.55,105013.63
15669611,632,83116.68,27597.76
15594786,772,111565.91,121073.23
15649211,708,83015.71,101089.76
15766066,668,124511.01,114258.18
